epoch,loss,alignment,uniformity,output_std,effective_rank
43,-0.8466823941622025,0.3294491767883301,-3.080296516418457,0.08759123086929321,32.871055603027344
44,-0.8469690365669055,0.3241180181503296,-3.120849847793579,0.08779031783342361,34.02828598022461
45,-0.8471554340460361,0.30660030245780945,-3.1481611728668213,0.08786457777023315,34.04591369628906
46,-0.848586897055308,0.30523011088371277,-3.138550281524658,0.08783164620399475,34.29903030395508
47,-0.8482909337068215,0.2959989905357361,-3.180145502090454,0.08823804557323456,34.26927947998047
48,-0.8498840665205931,0.31151413917541504,-3.1280674934387207,0.0875760167837143,33.544639587402344
49,-0.8492808516208942,0.29903697967529297,-3.1425554752349854,0.08792218565940857,34.081390380859375
50,-0.8502666164667179,0.3150622248649597,-3.1528708934783936,0.08728443831205368,35.639122009277344
51,-0.8510964864339584,0.2999548614025116,-3.195563316345215,0.08814219385385513,35.55247116088867
52,-0.8520659391696637,0.28816699981689453,-3.1409475803375244,0.08785006403923035,34.38051223754883
53,-0.8519186221636259,0.3167794942855835,-3.217467784881592,0.08804826438426971,36.0637092590332
54,-0.8516011277834574,0.31292641162872314,-3.219895601272583,0.08781692385673523,36.658992767333984
55,-0.8536341676345238,0.309640109539032,-3.226492166519165,0.08815638720989227,34.84052658081055
56,-0.8530304282139509,0.3010508120059967,-3.1986217498779297,0.08796737343072891,35.14490509033203
57,-0.8541354240515293,0.29711252450942993,-3.2750144004821777,0.08814705163240433,36.11948776245117
58,-0.8534895964157887,0.3033907413482666,-3.2124881744384766,0.08783499896526337,37.177024841308594
59,-0.8544534719907321,0.32091501355171204,-3.227437973022461,0.0880172923207283,35.45814514160156
60,-0.8544880952590551,0.2987230718135834,-3.2512049674987793,0.08822786808013916,35.936279296875
61,-0.8551450179173397,0.2810276746749878,-3.240910530090332,0.08807430416345596,35.757049560546875
62,-0.8549727675242301,0.2925630807876587,-3.2502715587615967,0.08814471960067749,36.53932571411133
63,-0.8548272652503771,0.2942052483558655,-3.268763303756714,0.08828482031822205,36.45603561401367
64,-0.8551454003040607,0.2990831136703491,-3.2823004722595215,0.08818945288658142,37.07592010498047
65,-0.855294187558003,0.30031296610832214,-3.287160873413086,0.08788265287876129,37.38284683227539
66,-0.8553519456814497,0.3058181405067444,-3.3050456047058105,0.08805137872695923,37.14885711669922
67,-0.8555259897158696,0.31130141019821167,-3.2838213443756104,0.08822990953922272,37.154117584228516
68,-0.855618387613541,0.3095232844352722,-3.2993083000183105,0.08803419768810272,35.79163360595703
69,-0.8567185322443645,0.28338807821273804,-3.3247218132019043,0.08821763843297958,37.547542572021484
70,-0.8556900681593479,0.28913697600364685,-3.313586711883545,0.08811264485120773,37.13414001464844
71,-0.8569896147801326,0.2963990569114685,-3.329293727874756,0.08825857937335968,37.19256591796875
72,-0.8570726847037291,0.29884809255599976,-3.3069570064544678,0.08801224082708359,37.89579772949219
73,-0.856296729735839,0.2727024555206299,-3.3106319904327393,0.08823136985301971,37.53030776977539
74,-0.8564355828823187,0.28766244649887085,-3.3098511695861816,0.08820793032646179,36.63561248779297
75,-0.8576702010937226,0.28593695163726807,-3.33514142036438,0.08818763494491577,37.809566497802734
76,-0.8571121591788072,0.29740116000175476,-3.307386875152588,0.08795394748449326,37.12516403198242
77,-0.8578227908183367,0.30877479910850525,-3.344529867172241,0.08813463151454926,37.80649185180664
78,-0.8582201593961472,0.28666049242019653,-3.324568748474121,0.08829782903194427,37.627166748046875
79,-0.8578831810217638,0.27900928258895874,-3.3589653968811035,0.08822710067033768,38.31587219238281
80,-0.8582965487088913,0.288524329662323,-3.3302414417266846,0.08805161714553833,36.6763916015625
81,-0.8574032811018136,0.28694599866867065,-3.3205294609069824,0.0880737230181694,37.74824523925781
82,-0.8570258042751214,0.28214454650878906,-3.3516907691955566,0.08821852505207062,37.24747085571289
83,-0.8586272942714203,0.28967422246932983,-3.350602865219116,0.08817407488822937,38.40734100341797
84,-0.8582577118506798,0.28848525881767273,-3.3541712760925293,0.0882645845413208,37.970375061035156
85,-0.8586692623603038,0.28416505455970764,-3.3549063205718994,0.08828297257423401,38.02417755126953
86,-0.8583341595454094,0.2769514322280884,-3.358797073364258,0.08829793334007263,37.65859603881836
87,-0.8588646500538557,0.27279388904571533,-3.3652596473693848,0.08833282440900803,37.92072677612305
88,-0.8599276221715487,0.3019866347312927,-3.3509907722473145,0.08820757269859314,38.322696685791016
89,-0.8596979954303839,0.28462183475494385,-3.3738722801208496,0.08832599222660065,38.394779205322266
90,-0.8601117916596241,0.2899245619773865,-3.354363203048706,0.08829331398010254,37.93913650512695
91,-0.8606418903057392,0.2848300039768219,-3.378446102142334,0.08834461867809296,39.096317291259766
92,-0.8601697285970052,0.3047167658805847,-3.337937355041504,0.08824735879898071,36.46460723876953
93,-0.8604938152508858,0.26300179958343506,-3.350372314453125,0.08832348138093948,36.77365493774414
94,-0.8584345744206355,0.3016558885574341,-3.392784357070923,0.08823179453611374,39.34757614135742
95,-0.8602047464786432,0.27273285388946533,-3.3576674461364746,0.08820794522762299,37.683494567871094
96,-0.8599550088246664,0.29457226395606995,-3.327329397201538,0.08833276480436325,35.76721954345703
97,-0.8588167701012049,0.28539425134658813,-3.3526508808135986,0.08824947476387024,38.414146423339844
98,-0.8594387454864306,0.28739362955093384,-3.3248870372772217,0.08829326182603836,36.4046516418457
99,-0.8606012063148695,0.29229310154914856,-3.3796398639678955,0.0882299467921257,38.755828857421875
