epoch,loss,alignment,uniformity,output_std,effective_rank
0,4.545487868480193,0.5971826910972595,-2.716728448867798,0.08482011407613754,16.53116226196289
1,4.331866376827925,0.5262800455093384,-3.0779197216033936,0.08766718953847885,19.92993927001953
2,4.243679468448345,0.4797248840332031,-3.036426544189453,0.08700218796730042,18.559537887573242
3,4.18993789599492,0.41179779171943665,-3.0985488891601562,0.08730725944042206,19.68149185180664
4,4.151800710727007,0.38517674803733826,-3.062386989593506,0.08672124147415161,19.23102569580078
5,4.121917947133382,0.38139981031417847,-3.1300034523010254,0.08716614544391632,19.545856475830078
6,4.0928083847730585,0.36014389991760254,-3.144598960876465,0.08691135048866272,20.093402862548828
7,4.0762320836385095,0.3428805470466614,-3.096273899078369,0.08595554530620575,21.153644561767578
8,4.059911195437113,0.3537977337837219,-3.2536215782165527,0.08788686245679855,21.043426513671875
9,4.041299517338093,0.34174129366874695,-3.212783098220825,0.08714655041694641,21.19219398498535
10,4.037730194972112,0.3196364641189575,-3.164328098297119,0.08723601698875427,20.542152404785156
11,4.02533700466156,0.3208852708339691,-3.2708816528320312,0.0875786691904068,22.526357650756836
12,4.020319824341016,0.29221439361572266,-3.2843546867370605,0.08759637176990509,22.3264217376709
13,4.009714269638062,0.3444676995277405,-3.312016725540161,0.08804009854793549,21.907888412475586
14,4.005013291652386,0.2954392433166504,-3.2089178562164307,0.08646142482757568,22.40673065185547
15,3.9979261948512153,0.3107215464115143,-3.284759998321533,0.0875585749745369,23.532611846923828
16,3.9927206045542007,0.29668593406677246,-3.2800354957580566,0.08776657283306122,22.725046157836914
17,3.9877019179173003,0.2823699712753296,-3.2658026218414307,0.08754493296146393,22.98530387878418
18,3.9818868459799353,0.28605592250823975,-3.2449307441711426,0.08710907399654388,24.39308738708496
19,3.979734949576549,0.30544430017471313,-3.312169313430786,0.0873996838927269,24.823495864868164
20,3.9767291521414734,0.30041635036468506,-3.228576421737671,0.0868787169456482,24.36883544921875
21,3.9704074352215497,0.28639158606529236,-3.3100852966308594,0.08771403133869171,25.63890266418457
22,3.9704055443788184,0.2523980438709259,-3.3306756019592285,0.08794639259576797,24.534948348999023
23,3.965520285948729,0.27588194608688354,-3.275468587875366,0.0872107744216919,25.959291458129883
24,3.961035533440419,0.30767005681991577,-3.3418490886688232,0.08778539299964905,26.378231048583984
25,3.9617010538394632,0.2931910753250122,-3.3189728260040283,0.08766614645719528,26.39543342590332
26,3.956048365739676,0.27014899253845215,-3.368417739868164,0.08803318440914154,26.987335205078125
27,3.9529895091668155,0.26978039741516113,-3.2928807735443115,0.08753837645053864,26.588794708251953
28,3.951564793708997,0.26980704069137573,-3.3327724933624268,0.08772624284029007,27.293502807617188
29,3.9502458823032867,0.27067798376083374,-3.323796033859253,0.08784311264753342,27.501365661621094
30,3.945841508033948,0.2771367132663727,-3.3436102867126465,0.08802950382232666,28.942106246948242
31,3.9437578769830557,0.2841699719429016,-3.353742837905884,0.08778601884841919,29.36542510986328
