epoch,loss,alignment,uniformity,output_std,effective_rank
0,5.299259914496006,0.6076750755310059,-2.914952516555786,0.08759854733943939,15.436416625976562
1,5.0678781827290855,0.5570893287658691,-2.9351563453674316,0.0872374027967453,16.64615249633789
2,4.994200395926451,0.5140558481216431,-2.990770101547241,0.08689548075199127,17.309144973754883
3,4.94098568940774,0.46975642442703247,-3.115011215209961,0.08769048750400543,18.77302360534668
4,4.8965547806177385,0.4525681138038635,-3.1338071823120117,0.08772432804107666,18.344301223754883
5,4.866831828386355,0.3735048770904541,-2.980818271636963,0.08543400466442108,18.698760986328125
6,4.844440665611854,0.39641082286834717,-3.180994987487793,0.08778206259012222,20.140329360961914
7,4.817938119937212,0.3699102997779846,-3.096194267272949,0.08648697286844254,19.556854248046875
8,4.80188812598204,0.37577781081199646,-3.183772325515747,0.08736972510814667,20.61641502380371
9,4.7843394670730985,0.3621692359447479,-3.143359661102295,0.08654534816741943,20.341140747070312
10,4.771175836905455,0.38038569688796997,-3.108631134033203,0.08609743416309357,20.7108211517334
11,4.758878468244504,0.35743480920791626,-3.230970621109009,0.08777918666601181,20.85411834716797
12,4.747648843129476,0.32678601145744324,-3.046405553817749,0.08546002954244614,21.818389892578125
13,4.737443427550487,0.3364371657371521,-3.1905927658081055,0.08707474172115326,21.40264320373535
14,4.730972879360884,0.3109969198703766,-3.1688387393951416,0.08657840639352798,22.284664154052734
15,4.719865444378975,0.3416879177093506,-3.1832942962646484,0.08727726340293884,20.79189109802246
16,4.712448858603453,0.29891204833984375,-3.3012585639953613,0.0879843533039093,23.36604118347168
17,4.704947209969545,0.32756656408309937,-3.1833062171936035,0.086662657558918,22.89435577392578
18,4.704343159993489,0.3188011646270752,-3.1658987998962402,0.08627752214670181,23.260223388671875
19,4.695191994691506,0.30479297041893005,-3.271965503692627,0.08735341578722,22.73398208618164
20,4.690847937266032,0.2989683747291565,-3.3132150173187256,0.0879473015666008,22.879724502563477
21,4.684863408406575,0.29986146092414856,-3.294940710067749,0.08765537291765213,23.478967666625977
