epoch,loss,alignment,uniformity,output_std,effective_rank
0,6.084180050289508,0.7197151184082031,-2.900399923324585,0.08779588341712952,19.439945220947266
1,5.831529037239625,0.5624352693557739,-2.857095241546631,0.0865277498960495,17.942893981933594
2,5.756269572936382,0.5281367897987366,-3.00994610786438,0.08808886259794235,17.682666778564453
3,5.706995939471058,0.49690014123916626,-3.041269063949585,0.08763767778873444,18.493087768554688
4,5.663692779147748,0.5346229672431946,-3.098921060562134,0.08803363889455795,17.899141311645508
5,5.631221584438049,0.49516719579696655,-3.088942289352417,0.08766709268093109,18.34115219116211
6,5.606797709907453,0.49390870332717896,-3.140937089920044,0.08800654113292694,19.857990264892578
7,5.584224961467625,0.45234429836273193,-3.0774953365325928,0.08743780851364136,18.727760314941406
8,5.561952241917246,0.4080447554588318,-3.109220504760742,0.08757982403039932,18.926284790039062
9,5.5467144582689425,0.42624977231025696,-3.1092774868011475,0.08719438314437866,19.368791580200195
10,5.528774182821057,0.3925837278366089,-3.138535737991333,0.0872361958026886,20.31642723083496
11,5.5169224100014596,0.38127923011779785,-3.1119954586029053,0.08687600493431091,19.14609718322754
12,5.507356968122659,0.3958149254322052,-3.224947690963745,0.08816902339458466,19.829376220703125
13,5.49172100086802,0.3839651644229889,-3.192326068878174,0.08761842548847198,19.996681213378906
14,5.483522803513045,0.34743183851242065,-3.2348031997680664,0.08806213736534119,19.70736312866211
15,5.47431786035754,0.3839508891105652,-3.2252705097198486,0.0878259688615799,21.123485565185547
16,5.468307981786039,0.3733676075935364,-3.245046377182007,0.08782900869846344,22.095008850097656
17,5.458228209584029,0.34384098649024963,-3.2122669219970703,0.08746710419654846,21.609323501586914
18,5.4506461153325345,0.37643077969551086,-3.2634987831115723,0.08804070949554443,21.627275466918945
19,5.44594693921276,0.357185959815979,-3.164550304412842,0.08691558986902237,21.40877342224121
20,5.437568089396684,0.3340475559234619,-3.1852469444274902,0.08708594739437103,21.96295928955078
21,5.435821503708043,0.362251877784729,-3.286973476409912,0.08807136118412018,22.736438751220703
22,5.428053123434794,0.3128476142883301,-3.256211280822754,0.08763588964939117,22.25242042541504
23,5.423577795323637,0.3202565014362335,-3.255699634552002,0.0877266675233841,22.865127563476562
24,5.413844983602307,0.3191019296646118,-3.2158000469207764,0.08713394403457642,22.86635971069336
25,5.410545840705793,0.3207586705684662,-3.188753366470337,0.08672556281089783,22.15254020690918
26,5.407624131625461,0.314403772354126,-3.2916343212127686,0.08790382742881775,22.077899932861328
27,5.402384993956261,0.30697837471961975,-3.23227596282959,0.0871824324131012,23.336200714111328
28,5.3980865478515625,0.3230174779891968,-3.2562994956970215,0.08730815351009369,22.196937561035156
29,5.393249447812739,0.31424480676651,-3.281172513961792,0.08756209909915924,23.56492805480957
30,5.3890812175790055,0.32072147727012634,-3.305717945098877,0.08773703873157501,22.94840431213379
31,5.386650778583644,0.28772586584091187,-3.3138043880462646,0.08815590292215347,22.89438819885254
32,5.3854530963701075,0.3092561364173889,-3.3011717796325684,0.08798381686210632,23.47248077392578
33,5.3823268094013645,0.3160458207130432,-3.3027195930480957,0.08774608373641968,22.987865447998047
34,5.378090288221221,0.3266972303390503,-3.3340706825256348,0.0880986899137497,23.161338806152344
35,5.37258500168004,0.3092818856239319,-3.3087055683135986,0.08765466511249542,23.723203659057617
36,5.371328378461071,0.2894876003265381,-3.294623374938965,0.08777949213981628,23.281694412231445
37,5.364603593177402,0.31768733263015747,-3.326272964477539,0.08793336898088455,24.051555633544922
38,5.367305062480809,0.2915515899658203,-3.319523334503174,0.08772140741348267,24.362503051757812
