epoch,loss,alignment,uniformity,output_std,effective_rank
0,5.723295532128749,0.516703724861145,-2.4110727310180664,0.08603861927986145,12.94100284576416
1,5.617231188064967,0.49192607402801514,-2.5864827632904053,0.08728604018688202,14.415860176086426
2,5.5860683661240795,0.47186189889907837,-2.530543804168701,0.08637206256389618,13.271717071533203
3,5.563592805617895,0.4703177809715271,-2.68034291267395,0.08720652014017105,15.052908897399902
4,5.546212340623905,0.4324856400489807,-2.722075939178467,0.08804251253604889,14.838244438171387
5,5.5315064063439,0.38989830017089844,-2.702723264694214,0.08738453686237335,15.393434524536133
6,5.517599954360571,0.3801061511039734,-2.7216274738311768,0.0876612663269043,15.418540954589844
7,5.50804697672526,0.36482006311416626,-2.7306551933288574,0.08821023255586624,14.778151512145996
8,5.496232059674385,0.36658573150634766,-2.7217249870300293,0.08736611157655716,15.781827926635742
9,5.4896297870538175,0.35179752111434937,-2.717459201812744,0.08772177994251251,15.352202415466309
10,5.4830398779649,0.3418095111846924,-2.776811361312866,0.08765599131584167,16.252721786499023
11,5.479664193666898,0.3121282458305359,-2.740525007247925,0.08734684437513351,16.185197830200195
12,5.4733665026151215,0.2996993362903595,-2.738537549972534,0.08749736100435257,15.519537925720215
13,5.468260593903371,0.29326683282852173,-2.78802227973938,0.08761319518089294,16.693822860717773
14,5.464765054751665,0.3013541102409363,-2.7751636505126953,0.08787677437067032,16.57042694091797
15,5.461370240725004,0.3135699927806854,-2.7701873779296875,0.08777741342782974,16.108402252197266
16,5.455199344341572,0.3141189515590668,-2.693300724029541,0.08675891160964966,17.142534255981445
17,5.453899136567727,0.2828502058982849,-2.7694733142852783,0.08765465021133423,16.163673400878906
18,5.450169223394149,0.27058589458465576,-2.8265795707702637,0.0876290500164032,17.748022079467773
19,5.446749589382073,0.2719859182834625,-2.79215407371521,0.08657143265008926,18.763317108154297
20,5.443128492893317,0.27823975682258606,-2.829439640045166,0.087724968791008,17.14641761779785
21,5.442412501115065,0.2559179663658142,-2.865978240966797,0.0876569002866745,18.774120330810547
22,5.437098850348057,0.25603991746902466,-2.823254346847534,0.08746613562107086,17.485275268554688
23,5.437156843527769,0.2620539367198944,-2.8577044010162354,0.08808152377605438,17.673372268676758
24,5.433641558427077,0.25066620111465454,-2.90484356880188,0.08804002404212952,18.45002555847168
25,5.431182115505903,0.2802664339542389,-2.8956708908081055,0.08802464604377747,18.05106544494629
26,5.428199782738319,0.2380659580230713,-2.864431619644165,0.08762042224407196,18.632057189941406
27,5.427885370988112,0.2497933804988861,-2.8996689319610596,0.08785872161388397,19.325958251953125
28,5.425898207150973,0.22611862421035767,-2.9240381717681885,0.08832382410764694,19.13165855407715
29,5.42370976179074,0.2518545985221863,-2.9307188987731934,0.08812016248703003,20.22295570373535
30,5.4218062547537,0.25048205256462097,-2.8809900283813477,0.08775372803211212,18.395973205566406
31,5.420309125460111,0.24806392192840576,-2.945497989654541,0.08810551464557648,18.817811965942383
32,5.419967886117789,0.23166348040103912,-2.871999740600586,0.08733761310577393,18.96702766418457
33,5.417168392279209,0.25780072808265686,-2.9386398792266846,0.08771884441375732,19.3190975189209
34,5.415897178649902,0.24515673518180847,-2.9320478439331055,0.08794887363910675,19.860925674438477
35,5.415849428910476,0.24063511192798615,-2.9453225135803223,0.08776980638504028,19.964269638061523
36,5.4136372419504015,0.23364286124706268,-2.948542594909668,0.08776412904262543,19.703895568847656
37,5.411569389930138,0.2304857075214386,-2.946122407913208,0.08763263374567032,18.849712371826172
38,5.410467795836619,0.23425570130348206,-2.9780757427215576,0.08798959851264954,20.6817569732666
39,5.409953951224303,0.2541702389717102,-2.9475252628326416,0.08775433897972107,19.02456283569336
40,5.409726277375833,0.21428631246089935,-2.9441680908203125,0.08789554238319397,19.507638931274414
41,5.407969051752335,0.21839174628257751,-2.9551703929901123,0.08778094500303268,19.94637107849121
42,5.406813775576078,0.2397875189781189,-2.972433090209961,0.08776460587978363,20.56986427307129
43,5.405880223787748,0.25284522771835327,-2.9962546825408936,0.08803075551986694,21.20013999938965
44,5.403515021006267,0.2304242104291916,-2.9328269958496094,0.0875914990901947,20.751737594604492
45,5.403838497553116,0.21933114528656006,-3.011317014694214,0.087913878262043,22.15810203552246
46,5.401633859292055,0.2316673845052719,-2.999936103820801,0.08814269304275513,20.67557144165039
47,5.402196779006567,0.20272314548492432,-2.957005739212036,0.08770976215600967,20.56256866455078
48,5.4000498453776045,0.23462334275245667,-2.9590349197387695,0.08775798976421356,21.0375919342041
49,5.4000444045433635,0.24682235717773438,-3.0061912536621094,0.0880783349275589,21.259885787963867
50,5.399083406497271,0.2293984591960907,-2.9814512729644775,0.08747318387031555,21.769224166870117
51,5.399731359726343,0.2135307788848877,-2.981938123703003,0.08812608569860458,21.444698333740234
52,5.396952653542543,0.2133745551109314,-2.997624158859253,0.08812125027179718,21.338634490966797
53,5.394553035344833,0.20485474169254303,-3.029771327972412,0.08813218772411346,21.615863800048828
54,5.39532038859832,0.22648733854293823,-2.9822728633880615,0.08804889023303986,22.053499221801758
55,5.394536409622583,0.21437984704971313,-2.9978175163269043,0.08796137571334839,22.350568771362305
56,5.3936082473168,0.22380925714969635,-3.040829658508301,0.08822701871395111,22.680904388427734
57,5.392474957001515,0.22502237558364868,-3.012204170227051,0.08817198872566223,22.793304443359375
58,5.390840043777074,0.20545387268066406,-2.994339942932129,0.08811831474304199,21.64366340637207
59,5.390616641900478,0.19650527834892273,-3.0386459827423096,0.08798834681510925,24.08674430847168
60,5.390023412459936,0.20900559425354004,-3.0551722049713135,0.08825361728668213,23.322084426879883
61,5.389748773819361,0.2006843239068985,-3.0471267700195312,0.08819441497325897,23.230073928833008
62,5.387960111177884,0.2091035693883896,-3.0408568382263184,0.08814717829227448,23.629131317138672
63,5.387728771796593,0.20259836316108704,-3.039156913757324,0.08812163770198822,23.202383041381836
